timestamp,rssi,snr,sduid,muid,data,hops,latitude,longitude,altitude,gps_time
2024-11-22 07:13:32,-47.000000,9.500000,QUACKER1,RX4M,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:13:27,1,0.00000,0.0000,0.00,7:14:25
2024-11-22 07:14:02,-47.000000,9.500000,QUACKER1,J948,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:13:57,1,0.00000,0.0000,0.00,7:14:55
2024-11-22 07:14:32,-46.000000,9.500000,QUACKER1,6IU1,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:14:27,1,0.00000,0.0000,0.00,7:15:25
2024-11-22 07:15:02,-45.000000,9.500000,QUACKER1,31L6,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:14:57,1,0.00000,0.0000,0.00,7:15:55
2024-11-22 07:15:32,-43.000000,9.500000,QUACKER1,YWHC,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:15:27,1,0.00000,0.0000,0.00,7:16:25
2024-11-22 07:16:02,-45.000000,9.250000,QUACKER1,ZSTT,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:15:57,1,0.00000,0.0000,0.00,7:16:55
2024-11-22 07:16:32,-60.000000,9.250000,QUACKER1,AAAD,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:16:27,1,0.00000,0.0000,0.00,7:17:25
2024-11-22 07:17:02,-47.000000,10.000000,QUACKER1,U7BY,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:16:57,1,0.00000,0.0000,0.00,7:17:55
2024-11-22 07:17:32,-47.000000,9.000000,QUACKER1,V8D2,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:17:27,1,0.00000,0.0000,0.00,7:18:25
2024-11-22 07:18:02,-47.000000,9.500000,QUACKER1,3W9K,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:17:57,1,0.00000,0.0000,0.00,7:18:55
2024-11-22 07:18:32,-46.000000,8.750000,QUACKER1,SCYL,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:18:27,1,0.00000,0.0000,0.00,7:19:25
2024-11-22 07:19:02,-46.000000,9.250000,QUACKER1,UJ2M,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:18:57,1,0.00000,0.0000,0.00,7:19:55
2024-11-22 07:19:32,-47.000000,9.750000,QUACKER1,VVX1,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:19:27,1,0.00000,0.0000,0.00,7:20:25
2024-11-22 07:20:02,-47.000000,9.750000,QUACKER1,Q81M,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:19:57,1,0.00000,0.0000,0.00,7:20:55
2024-11-22 07:20:32,-47.000000,9.500000,QUACKER1,8GJG,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:20:27,1,0.00000,0.0000,0.00,7:21:25
2024-11-22 07:21:02,-48.000000,9.500000,QUACKER1,3635,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:20:57,1,0.00000,0.0000,0.00,7:21:55
2024-11-22 07:21:32,-47.000000,11.250000,QUACKER1,7KL0,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:21:27,1,0.00000,0.0000,0.00,7:22:25
2024-11-22 07:22:02,-50.000000,9.500000,QUACKER1,HIF2,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:21:57,1,0.00000,0.0000,0.00,7:22:55
2024-11-22 07:22:32,-51.000000,10.250000,QUACKER1,R78Q,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:22:27,1,0.00000,0.0000,0.00,7:23:25
2024-11-22 07:23:02,-51.000000,9.250000,QUACKER1,YWT7,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:22:57,1,0.00000,0.0000,0.00,7:23:55
2024-11-22 07:23:32,-48.000000,9.500000,QUACKER1,7TVO,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:23:27,1,0.00000,0.0000,0.00,7:24:25
2024-11-22 07:24:02,-49.000000,12.250000,QUACKER1,UGVJ,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:23:57,1,0.00000,0.0000,0.00,7:24:55
2024-11-22 07:24:32,-49.000000,9.500000,QUACKER1,K6NT,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:24:27,1,0.00000,0.0000,0.00,7:25:25
2024-11-22 07:25:02,-49.000000,9.500000,QUACKER1,G46L,QUACK QUACK QUACK QUACK Lat:0.00000 Lng:0.0000 Alt:0.00 Time: 7:24:57,1,0.00000,0.0000,0.00,7:25:55
2024-11-23 17:51:56,-80.000000,9.750000,QUACKER1,2DNA,Lt:0.00000 Lg:0.0000 At:0.00 Tm:0:0:0,1,35.32843,-120.7520,61.70,17:51:56
2024-11-23 17:56:56,-37.000000,9.250000,QUACKER1,WLFR,Lt:35.32845 Lg:-120.7520 At:74.20 Tm:17:56:51,1,35.32844,-120.7520,61.10,17:56:56
2024-11-23 17:57:16,-38.000000,9.250000,QUACKER1,1P2Z,Lt:35.32845 Lg:-120.7520 At:74.70 Tm:17:57:11,1,35.32844,-120.7520,61.70,17:57:16
2024-11-23 17:57:36,-38.000000,9.000000,QUACKER1,DEXW,Lt:35.32845 Lg:-120.7520 At:74.80 Tm:17:57:31,1,35.32844,-120.7520,61.30,17:57:36
2024-11-23 17:57:56,-38.000000,9.500000,QUACKER1,04VX,Lt:35.32845 Lg:-120.7520 At:74.40 Tm:17:57:51,1,35.32843,-120.7520,61.30,17:57:56
2024-11-23 17:58:16,-40.000000,9.250000,QUACKER1,6QKH,Lt:35.32845 Lg:-120.7520 At:72.50 Tm:17:58:11,1,35.32843,-120.7520,61.20,17:58:16
2024-11-23 17:58:36,-37.000000,9.750000,QUACKER1,UKW8,Lt:35.32844 Lg:-120.7520 At:67.20 Tm:17:58:31,1,35.32844,-120.7520,61.30,17:58:36
2024-11-23 17:58:56,-38.000000,9.250000,QUACKER1,Y9RO,Lt:35.32844 Lg:-120.7520 At:66.80 Tm:17:58:51,1,35.32844,-120.7520,61.10,17:58:56
2024-11-23 17:59:16,-38.000000,9.500000,QUACKER1,7ZHI,Lt:35.32845 Lg:-120.7520 At:66.20 Tm:17:59:11,1,35.32844,-120.7520,61.60,17:59:16
2024-11-23 17:59:36,-38.000000,9.750000,QUACKER1,B9J8,Lt:35.32845 Lg:-120.7520 At:66.10 Tm:17:59:31,1,35.32844,-120.7520,61.50,17:59:36
2024-11-23 17:59:56,-38.000000,9.250000,QUACKER1,S0ND,Lt:35.32845 Lg:-120.7520 At:66.10 Tm:17:59:51,1,35.32844,-120.7520,61.90,17:59:56
2024-11-23 18:00:16,-38.000000,9.500000,QUACKER1,ACKK,Lt:35.32845 Lg:-120.7520 At:66.50 Tm:18:0:11,1,35.32844,-120.7520,63.50,18:0:16
2024-11-23 18:00:36,-39.000000,11.750000,QUACKER1,B3FE,Lt:35.32845 Lg:-120.7520 At:66.70 Tm:18:0:31,1,35.32844,-120.7520,63.60,18:0:36
2024-11-23 18:00:56,-38.000000,12.250000,QUACKER1,M0C8,Lt:35.32845 Lg:-120.7520 At:67.10 Tm:18:0:51,1,35.32845,-120.7520,63.80,18:0:56
2024-11-23 18:01:16,-38.000000,9.500000,QUACKER1,NMR2,Lt:35.32845 Lg:-120.7520 At:66.90 Tm:18:1:11,1,35.32845,-120.7520,64.10,18:1:16
2024-11-23 18:01:36,-39.000000,10.000000,QUACKER1,AD0V,Lt:35.32845 Lg:-120.7520 At:66.30 Tm:18:1:31,1,35.32845,-120.7520,63.80,18:1:36
2024-11-23 18:01:56,-38.000000,10.000000,QUACKER1,NWIB,Lt:35.32845 Lg:-120.7520 At:66.40 Tm:18:1:51,1,35.32844,-120.7520,63.80,18:1:56
2024-11-23 18:02:16,-38.000000,9.750000,QUACKER1,FAEG,Lt:35.32845 Lg:-120.7520 At:66.60 Tm:18:2:11,1,35.32844,-120.7520,63.60,18:2:16
2024-11-23 18:02:36,-37.000000,10.000000,QUACKER1,VN4T,Lt:35.32845 Lg:-120.7520 At:66.30 Tm:18:2:31,1,35.32844,-120.7520,64.00,18:2:36
2024-11-23 18:02:56,-37.000000,9.750000,QUACKER1,J69C,Lt:35.32845 Lg:-120.7520 At:65.70 Tm:18:2:51,1,35.32845,-120.7520,63.60,18:2:56
2024-11-23 18:03:16,-38.000000,9.000000,QUACKER1,EBEM,Lt:35.32845 Lg:-120.7520 At:65.50 Tm:18:3:11,1,35.32845,-120.7520,62.50,18:3:16
2024-11-23 18:03:36,-37.000000,9.500000,QUACKER1,8RRB,Lt:35.32844 Lg:-120.7520 At:65.40 Tm:18:3:31,1,35.32844,-120.7520,63.10,18:3:36
2024-11-23 18:03:56,-39.000000,10.000000,QUACKER1,E92Q,Lt:35.32845 Lg:-120.7520 At:65.10 Tm:18:3:51,1,35.32844,-120.7520,64.40,18:3:56
2024-11-23 18:04:16,-91.000000,9.750000,QUACKER1,9P9Y,Lt:35.32845 Lg:-120.7520 At:65.20 Tm:18:4:11,1,35.32844,-120.7520,64.90,18:4:16
2024-11-23 18:07:16,-73.000000,9.500000,QUACKER1,IPK6,Lt:35.32845 Lg:-120.7520 At:65.20 Tm:18:7:11,1,35.32845,-120.7520,63.30,18:7:16
2024-11-23 18:07:36,-43.000000,9.750000,QUACKER1,8NGR,Lt:35.32845 Lg:-120.7520 At:64.80 Tm:18:7:31,1,35.32845,-120.7520,61.90,18:7:36
2024-11-23 18:07:56,-42.000000,9.500000,QUACKER1,5PYF,Lt:35.32845 Lg:-120.7520 At:65.10 Tm:18:7:51,1,35.32844,-120.7520,61.60,18:7:56
2024-11-23 18:08:16,-36.000000,10.250000,QUACKER1,XSTQ,Lt:35.32845 Lg:-120.7520 At:64.30 Tm:18:8:11,1,35.32844,-120.7520,62.30,18:8:16
2024-11-23 18:08:36,-42.000000,9.500000,QUACKER1,01ZH,Lt:35.32845 Lg:-120.7520 At:64.80 Tm:18:8:31,1,35.32845,-120.7520,61.60,18:8:36
2024-11-23 18:08:46,-43.000000,10.000000,QUACKER1,A3ZR,Lt:35.32845 Lg:-120.7520 At:65.00 Tm:18:8:41,1,35.32845,-120.7520,61.80,18:8:46
2024-11-23 18:09:06,-36.000000,9.500000,QUACKER1,FNYV,Lt:35.32846 Lg:-120.7520 At:65.20 Tm:18:9:1,1,35.32845,-120.7520,60.90,18:9:6
2024-11-23 18:09:26,-37.000000,10.250000,QUACKER1,KV20,Lt:35.32846 Lg:-120.7520 At:66.80 Tm:18:9:21,1,35.32844,-120.7520,60.30,18:9:26
2024-11-23 18:09:46,-38.000000,9.750000,QUACKER1,7V93,Lt:35.32846 Lg:-120.7520 At:67.10 Tm:18:9:41,1,35.32844,-120.7520,60.00,18:9:46
2024-11-23 18:10:06,-37.000000,10.000000,QUACKER1,LQAO,Lt:35.32846 Lg:-120.7520 At:67.70 Tm:18:10:1,1,35.32844,-120.7520,61.20,18:10:6
2024-11-23 18:10:26,-39.000000,9.250000,QUACKER1,1F90,Lt:35.32846 Lg:-120.7520 At:67.50 Tm:18:10:21,1,35.32844,-120.7520,61.40,18:10:26
2024-11-23 18:10:46,-38.000000,9.250000,QUACKER1,7LTQ,Lt:35.32846 Lg:-120.7520 At:67.40 Tm:18:10:41,1,35.32844,-120.7520,62.60,18:10:46
2024-11-23 18:11:06,-37.000000,9.750000,QUACKER1,GTAR,Lt:35.32846 Lg:-120.7520 At:66.80 Tm:18:11:1,1,35.32844,-120.7520,63.90,18:11:6
2024-11-23 18:11:26,-40.000000,9.500000,QUACKER1,DIP8,Lt:35.32845 Lg:-120.7520 At:64.60 Tm:18:11:21,1,35.32844,-120.7520,63.20,18:11:26
2024-11-23 18:11:46,-44.000000,9.500000,QUACKER1,Q0GF,Lt:35.32845 Lg:-120.7520 At:63.30 Tm:18:11:41,1,35.32843,-120.7520,61.30,18:11:46
2024-11-23 18:12:06,-38.000000,9.250000,QUACKER1,OWZJ,Lt:35.32844 Lg:-120.7520 At:64.20 Tm:18:12:1,1,35.32843,-120.7520,59.20,18:12:6
2024-11-23 18:12:26,-34.000000,9.250000,QUACKER1,WAI7,Lt:35.32843 Lg:-120.7520 At:65.40 Tm:18:12:21,1,35.32843,-120.7520,61.20,18:12:26
2024-11-23 18:12:46,-33.000000,9.250000,QUACKER1,ZCKO,Lt:35.32843 Lg:-120.7520 At:65.10 Tm:18:12:41,1,35.32843,-120.7520,61.70,18:12:46
2024-11-23 18:13:06,-32.000000,10.000000,QUACKER1,8PZW,Lt:35.32843 Lg:-120.7520 At:65.30 Tm:18:13:1,1,35.32843,-120.7520,61.40,18:13:6
2024-11-23 18:13:26,-34.000000,9.250000,QUACKER1,5T51,Lt:35.32843 Lg:-120.7520 At:65.30 Tm:18:13:21,1,35.32843,-120.7520,60.30,18:13:26
2024-11-23 18:13:46,-34.000000,9.250000,QUACKER1,0SSD,Lt:35.32843 Lg:-120.7520 At:64.70 Tm:18:13:41,1,35.32843,-120.7520,60.30,18:13:46
2024-11-23 18:23:06,-34.000000,9.500000,QUACKER1,93RE,Lt:35.32843 Lg:-120.7520 At:64.20 Tm:18:23:1,1,35.32844,-120.7520,65.50,18:23:6
2024-11-23 18:23:26,-34.000000,9.250000,QUACKER1,HVKU,Lt:35.32843 Lg:-120.7520 At:63.50 Tm:18:23:21,1,35.32844,-120.7520,66.20,18:23:26
2024-11-23 18:23:46,-63.000000,9.000000,QUACKER1,99W8,Lt:35.32843 Lg:-120.7520 At:62.80 Tm:18:23:41,1,35.32844,-120.7520,65.00,18:23:46
2024-11-23 18:24:06,-33.000000,9.500000,QUACKER1,TICL,Lt:35.32843 Lg:-120.7520 At:63.00 Tm:18:24:1,1,35.32844,-120.7520,63.80,18:24:6
2024-11-23 18:24:26,-34.000000,9.250000,QUACKER1,UGYN,Lt:35.32843 Lg:-120.7520 At:64.00 Tm:18:24:21,1,35.32843,-120.7520,61.80,18:24:26
2024-11-23 18:24:46,-34.000000,9.250000,QUACKER1,307U,Lt:35.32843 Lg:-120.7520 At:65.30 Tm:18:24:41,1,35.32843,-120.7520,59.80,18:24:46
2024-11-23 18:25:06,-33.000000,10.000000,QUACKER1,C1YL,Lt:35.32844 Lg:-120.7520 At:65.30 Tm:18:25:1,1,35.32843,-120.7520,59.90,18:25:6
2024-11-23 18:25:26,-34.000000,9.500000,QUACKER1,3H8B,Lt:35.32844 Lg:-120.7520 At:65.00 Tm:18:25:21,1,35.32842,-120.7520,60.40,18:25:26
2024-11-23 18:25:46,-34.000000,9.000000,QUACKER1,TM1M,Lt:35.32844 Lg:-120.7520 At:63.80 Tm:18:25:41,1,35.32843,-120.7520,60.80,18:25:46
2024-11-23 18:26:06,-34.000000,10.000000,QUACKER1,4TAT,Lt:35.32844 Lg:-120.7520 At:64.10 Tm:18:26:1,1,35.32844,-120.7520,61.10,18:26:6
2024-11-23 18:26:26,-34.000000,9.250000,QUACKER1,0JPK,Lt:35.32844 Lg:-120.7520 At:64.10 Tm:18:26:21,1,35.32844,-120.7520,59.70,18:26:26
2024-11-23 18:26:46,-34.000000,9.500000,QUACKER1,D1LA,Lt:35.32844 Lg:-120.7520 At:64.00 Tm:18:26:41,1,35.32844,-120.7520,60.30,18:26:46
2024-11-23 18:27:06,-33.000000,9.250000,QUACKER1,75F4,Lt:35.32844 Lg:-120.7520 At:64.70 Tm:18:27:1,1,35.32844,-120.7520,63.20,18:27:6
2024-11-23 18:27:26,-34.000000,9.500000,QUACKER1,265M,Lt:35.32843 Lg:-120.7520 At:64.80 Tm:18:27:21,1,35.32844,-120.7520,63.20,18:27:26
2024-11-23 18:27:46,-44.000000,9.250000,QUACKER1,M3PN,Lt:35.32845 Lg:-120.7520 At:66.60 Tm:18:27:41,1,35.32843,-120.7520,61.10,18:27:46
2024-11-23 18:27:56,-35.000000,9.750000,QUACKER1,Z7XM,Lt:35.32845 Lg:-120.7520 At:65.10 Tm:18:27:51,1,35.32843,-120.7520,61.40,18:27:56
2024-11-23 18:28:16,-33.000000,9.500000,QUACKER1,QI7F,Lt:35.32845 Lg:-120.7520 At:65.10 Tm:18:28:11,1,35.32843,-120.7520,61.90,18:28:16
2024-11-23 18:28:36,-33.000000,9.500000,QUACKER1,LZQQ,Lt:35.32844 Lg:-120.7520 At:66.60 Tm:18:28:31,1,35.32843,-120.7520,62.20,18:28:36
2024-11-23 18:28:56,-33.000000,9.250000,QUACKER1,WGLG,Lt:35.32843 Lg:-120.7520 At:66.40 Tm:18:28:51,1,35.32843,-120.7520,61.40,18:28:56
2024-11-23 18:29:16,-33.000000,9.000000,QUACKER1,BIP1,Lt:35.32844 Lg:-120.7520 At:65.70 Tm:18:29:11,1,35.32844,-120.7520,61.70,18:29:16
2024-11-23 18:29:36,-57.000000,9.250000,QUACKER1,A80A,Lt:35.32844 Lg:-120.7520 At:66.40 Tm:18:29:31,1,35.32843,-120.7520,61.90,18:29:36
2024-11-23 18:30:05,-33.000000,9.500000,BEACON01,TQNQ,Lt:0.00000 Lg:0.0000 At:0.00 Tm:18:30:1,1,35.32844,-120.7520,62.90,18:30:5
2024-11-23 18:30:35,-33.000000,9.250000,BEACON01,8KGG,Lt:35.32841 Lg:-120.7520 At:72.20 Tm:18:30:31,1,35.32844,-120.7520,62.70,18:30:35
2024-11-23 18:31:06,-32.000000,10.250000,BEACON01,LP3Q,Lt:35.32843 Lg:-120.7520 At:75.30 Tm:18:31:1,1,35.32844,-120.7520,62.30,18:31:6
2024-11-23 18:31:36,-33.000000,9.000000,BEACON01,1XRV,Lt:35.32844 Lg:-120.7520 At:73.70 Tm:18:31:31,1,35.32844,-120.7520,63.40,18:31:36
2024-11-23 18:32:06,-33.000000,9.250000,BEACON01,KJXN,Lt:35.32844 Lg:-120.7520 At:74.80 Tm:18:32:1,1,35.32844,-120.7520,63.80,18:32:6
2024-11-23 18:32:36,-34.000000,9.750000,BEACON01,7EK4,Lt:35.32844 Lg:-120.7520 At:72.50 Tm:18:32:31,1,35.32844,-120.7520,63.20,18:32:36
2024-11-23 18:33:06,-32.000000,9.750000,BEACON01,F73I,Lt:35.32844 Lg:-120.7520 At:72.50 Tm:18:33:1,1,35.32844,-120.7520,63.30,18:33:6
2024-11-23 18:33:36,-33.000000,9.500000,BEACON01,B2IH,Lt:35.32843 Lg:-120.7520 At:70.00 Tm:18:33:31,1,35.32844,-120.7520,62.90,18:33:36
2024-11-23 18:34:06,-32.000000,9.750000,BEACON01,Y83Y,Lt:35.32843 Lg:-120.7520 At:65.60 Tm:18:34:1,1,35.32844,-120.7520,63.10,18:34:6
2024-11-23 18:34:36,-34.000000,9.500000,BEACON01,8C1S,Lt:35.32843 Lg:-120.7520 At:66.30 Tm:18:34:31,1,35.32844,-120.7520,61.70,18:34:36
2024-11-23 18:34:56,-107.000000,8.750000,BEACON02,8EZ7,Lt:0.00000 Lg:0.0000 At:0.00 Tm:18:34:45 RI:-101 SR:-3.500000 Lt:35.32204 Lg:-120.7621 At:398.20 TM:18:34:50,2,35.32845,-120.7520,65.30,18:34:56
2024-11-23 18:35:06,-33.000000,9.500000,BEACON01,YAJT,Lt:35.32843 Lg:-120.7520 At:69.10 Tm:18:35:1,1,35.32846,-120.7520,68.10,18:35:6
2024-11-23 18:35:36,-33.000000,9.500000,BEACON01,7OFX,Lt:35.32844 Lg:-120.7520 At:69.90 Tm:18:35:31,1,35.32845,-120.7520,67.70,18:35:36
2024-11-23 18:36:06,-33.000000,10.000000,BEACON01,TI03,Lt:35.32844 Lg:-120.7520 At:69.90 Tm:18:36:1,1,35.32845,-120.7520,64.80,18:36:6
2024-11-23 18:36:36,-33.000000,9.250000,BEACON01,WWAW,Lt:35.32844 Lg:-120.7520 At:65.90 Tm:18:36:31,1,35.32845,-120.7520,64.20,18:36:36
2024-11-23 18:36:56,-101.000000,9.250000,BEACON02,FF4N,Lt:35.29133 Lg:-120.7518 At:37.20 Tm:18:36:45 RI:-97 SR:0.250000 Lt:35.32277 Lg:-120.7614 At:394.60 TM:18:36:50,2,35.32845,-120.7520,61.20,18:36:55
2024-11-23 18:37:06,-32.000000,9.500000,BEACON01,TMHP,Lt:35.32843 Lg:-120.7520 At:62.70 Tm:18:37:1,1,35.32844,-120.7520,60.60,18:37:6
2024-11-23 18:37:36,-33.000000,9.000000,BEACON01,I6GP,Lt:35.32843 Lg:-120.7520 At:64.50 Tm:18:37:31,1,35.32845,-120.7520,62.70,18:37:36
2024-11-23 18:38:06,-33.000000,9.250000,BEACON01,9OGH,Lt:35.32842 Lg:-120.7520 At:67.10 Tm:18:38:1,1,35.32844,-120.7520,62.40,18:38:6
2024-11-23 18:38:36,-33.000000,9.500000,BEACON01,1V9I,Lt:35.32842 Lg:-120.7520 At:69.90 Tm:18:38:31,1,35.32844,-120.7520,61.10,18:38:36
2024-11-23 18:39:06,-32.000000,10.000000,BEACON01,R1TW,Lt:35.32843 Lg:-120.7520 At:71.50 Tm:18:39:1,1,35.32844,-120.7520,62.70,18:39:6
2024-11-23 18:39:36,-33.000000,9.500000,BEACON01,4A6P,Lt:35.32843 Lg:-120.7520 At:72.40 Tm:18:39:31,1,35.32844,-120.7520,63.70,18:39:36
2024-11-23 18:39:56,-112.000000,7.500000,BEACON02,EHLT,Lt:35.29131 Lg:-120.7518 At:38.20 Tm:18:39:45 RI:-99 SR:-1.750000 Lt:35.32383 Lg:-120.7625 At:383.20 TM:18:39:50,2,35.32844,-120.7520,61.40,18:39:55
2024-11-23 18:40:06,-32.000000,9.750000,BEACON01,SV9C,Lt:35.32843 Lg:-120.7520 At:72.70 Tm:18:40:1,1,35.32844,-120.7520,61.80,18:40:6
2024-11-23 18:40:36,-32.000000,9.500000,BEACON01,EBHN,Lt:35.32843 Lg:-120.7520 At:70.60 Tm:18:40:31,1,35.32844,-120.7520,63.10,18:40:36
2024-11-23 18:41:06,-33.000000,10.250000,BEACON01,H7EB,Lt:35.32843 Lg:-120.7520 At:71.20 Tm:18:41:1,1,35.32844,-120.7520,64.10,18:41:6
2024-11-23 18:42:06,-32.000000,9.750000,BEACON01,K5CL,Lt:35.32842 Lg:-120.7520 At:67.20 Tm:18:42:1,1,35.32843,-120.7520,58.90,18:42:6
2024-11-23 18:42:36,-33.000000,9.500000,BEACON01,EL03,Lt:35.32841 Lg:-120.7520 At:66.20 Tm:18:42:31,1,35.32843,-120.7520,58.20,18:42:36
2024-11-23 18:43:06,-33.000000,9.500000,BEACON01,9CI2,Lt:35.32841 Lg:-120.7520 At:66.70 Tm:18:43:1,1,35.32843,-120.7520,61.00,18:43:6
2024-11-23 18:43:56,-104.000000,9.250000,BEACON02,ICL9,Lt:35.29131 Lg:-120.7518 At:28.40 Tm:18:43:45 RI:-98 SR:-0.500000 Lt:35.32189 Lg:-120.7566 At:310.90 TM:18:43:50,2,35.32843,-120.7520,60.90,18:43:55
2024-11-23 18:44:06,-32.000000,9.500000,BEACON01,YKBN,Lt:35.32841 Lg:-120.7520 At:65.00 Tm:18:44:1,1,35.32842,-120.7520,59.50,18:44:6
2024-11-23 18:44:26,-99.000000,9.500000,BEACON02,WMYF,Lt:35.29131 Lg:-120.7518 At:28.80 Tm:18:44:15 RI:-97 SR:0.750000 Lt:35.32371 Lg:-120.7597 At:289.80 TM:18:44:20,2,35.32842,-120.7520,58.90,18:44:25
2024-11-23 18:44:36,-33.000000,9.000000,BEACON01,OQTV,Lt:35.32841 Lg:-120.7520 At:65.70 Tm:18:44:31,1,35.32843,-120.7520,59.40,18:44:36
2024-11-23 18:45:06,-32.000000,10.250000,BEACON01,WMBS,Lt:35.32841 Lg:-120.7520 At:63.40 Tm:18:45:1,1,35.32842,-120.7520,59.20,18:45:6
2024-11-23 18:45:36,-34.000000,9.500000,BEACON01,TIKR,Lt:35.32840 Lg:-120.7520 At:61.90 Tm:18:45:31,1,35.32842,-120.7520,59.30,18:45:36
2024-11-23 18:46:06,-33.000000,10.000000,BEACON01,AY8V,Lt:35.32840 Lg:-120.7520 At:60.30 Tm:18:46:1,1,35.32843,-120.7520,59.20,18:46:6
2024-11-23 18:52:06,-36.000000,9.500000,BEACON01,LHP4,Lt:35.32842 Lg:-120.7520 At:62.40 Tm:18:52:1,1,35.32842,-120.7520,54.30,18:52:6
2024-11-23 18:52:23,-79.000000,9.250000,DATAK002,S7BX,C:4 FreeMemory:194484 Charging:1 Full:0 Volts:-3.00 Temp:-3.00 Lat:0.00000 Lng:0.0000 Alt:0.00,1,35.32843,-120.7520,55.10,18:52:23
2024-11-23 18:52:36,-32.000000,9.250000,BEACON01,D7P5,Lt:35.32842 Lg:-120.7520 At:60.80 Tm:18:52:31,1,35.32844,-120.7520,59.30,18:52:36
2024-11-23 18:52:53,-67.000000,10.000000,DATAK002,4IWI,C:7 FreeMemory:194116 Charging:1 Full:0 Volts:-3.00 Temp:-3.00 Lat:35.32850 Lng:-120.7521 Alt:70.90,1,35.32843,-120.7520,57.90,18:52:53
2024-11-23 18:53:06,-31.000000,10.000000,BEACON01,BYP3,Lt:35.32841 Lg:-120.7520 At:66.20 Tm:18:53:1,1,35.32843,-120.7520,56.60,18:53:6
2024-11-23 18:53:23,-69.000000,9.750000,DATAK002,R3VR,C:10 FreeMemory:194120 Charging:1 Full:0 Volts:-3.00 Temp:-3.00 Lat:35.32849 Lng:-120.7521 Alt:74.30,1,35.32843,-120.7520,57.20,18:53:23
2024-11-23 18:53:36,-32.000000,9.250000,BEACON01,QBOQ,Lt:35.32840 Lg:-120.7520 At:72.80 Tm:18:53:31,1,35.32842,-120.7520,53.10,18:53:36
2024-11-23 18:53:53,-69.000000,10.250000,DATAK002,5WXG,C:13 FreeMemory:194440 Charging:1 Full:0 Volts:-3.00 Temp:-3.00 Lat:35.32848 Lng:-120.7521 Alt:75.50,1,35.32842,-120.7520,51.80,18:53:53
2024-11-23 18:54:06,-31.000000,10.500000,BEACON01,TGP8,Lt:35.32840 Lg:-120.7520 At:71.00 Tm:18:54:1,1,35.32841,-120.7520,50.60,18:54:6
2024-11-23 18:54:23,-60.000000,9.750000,DATAK002,UF97,C:16 FreeMemory:194440 Charging:1 Full:0 Volts:-3.00 Temp:-3.00 Lat:35.32847 Lng:-120.7521 Alt:73.80,1,35.32842,-120.7520,52.70,18:54:23
